2025-11-14,2025-11-14 12:52:11,1,2025-11-14 13:54:40,3749.0,-0.17
2025-11-14,2025-11-14 13:57:21,-1,2025-11-14 13:58:30,69.0,0.33
2025-11-14,2025-11-14 14:01:34,1,2025-11-14 14:04:38,184.0,0.16
2025-11-14,2025-11-14 14:05:24,-1,2025-11-14 14:33:46,1702.0,1.16
2025-11-14,2025-11-14 14:35:41,-1,2025-11-15 16:12:51,92230.0,0.95
2025-11-16,2025-11-16 05:50:07,1,2025-11-16 07:29:01,5934.0,-0.01
2025-11-16,2025-11-16 07:29:47,-1,2025-11-16 15:22:26,28359.0,1.87
2025-11-16,2025-11-16 15:24:44,1,2025-11-16 18:33:43,11339.0,-0.99
2025-11-16,2025-11-16 18:34:29,-1,2025-11-17 13:51:46,69437.0,-0.57
2025-11-17,2025-11-17 13:52:55,1,2025-11-17 22:27:21,30866.0,-2.30
2025-11-17,2025-11-17 22:28:07,-1,2025-11-18 03:32:06,18239.0,1.50
2025-11-18,2025-11-18 03:32:52,-1,2025-11-18 03:34:01,69.0,0.42
2025-11-18,2025-11-18 03:34:47,1,2025-11-18 03:37:28,161.0,0.63
2025-11-18,2025-11-18 03:38:14,-1,2025-11-18 04:48:46,4232.0,-0.58
2025-11-18,2025-11-18 04:49:55,-1,2025-11-18 04:51:50,115.0,0.18
2025-11-18,2025-11-18 04:52:36,1,2025-11-18 04:57:12,276.0,0.29
2025-11-18,2025-11-18 04:57:58,-1,2025-11-18 06:45:41,6463.0,0.79
2025-11-18,2025-11-18 06:46:27,-1,2025-11-18 15:10:32,30245.0,-2.01
2025-11-18,2025-11-18 15:11:41,1,2025-11-18 22:05:41,24840.0,0.97
2025-11-19,2025-11-19 05:41:28,1,2025-11-19 12:36:14,24886.0,0.28
2025-11-19,2025-11-19 12:38:55,-1,2025-11-20 09:32:25,75210.0,0.78
2025-11-20,2025-11-20 09:35:52,1,2025-11-20 22:32:07,46575.0,-3.48
2025-11-20,2025-11-20 22:32:53,-1,2025-11-21 02:45:53,15180.0,3.07
2025-11-21,2025-11-21 02:46:39,1,2025-11-21 02:47:02,23.0,0.03
2025-11-21,2025-11-21 02:47:48,-1,2025-11-21 02:53:33,345.0,0.51
2025-11-21,2025-11-21 02:55:28,1,2025-11-21 03:06:58,690.0,0.59
2025-11-21,2025-11-21 03:08:30,-1,2025-11-21 03:10:48,138.0,0.04
2025-11-21,2025-11-21 03:11:34,1,2025-11-21 03:11:57,23.0,-0.06
2025-11-21,2025-11-21 03:12:43,-1,2025-11-21 03:13:29,46.0,0.09
2025-11-21,2025-11-21 03:15:01,1,2025-11-21 03:16:56,115.0,-0.32
2025-11-21,2025-11-21 03:18:28,1,2025-11-21 03:38:01,1173.0,0.32
2025-11-21,2025-11-21 03:39:33,-1,2025-11-21 04:07:32,1679.0,0.38
2025-11-21,2025-11-21 04:09:27,1,2025-11-21 04:13:40,253.0,0.13
2025-11-21,2025-11-21 04:14:26,1,2025-11-21 04:15:12,46.0,0.02
2025-11-21,2025-11-21 04:16:21,1,2025-11-21 04:18:16,115.0,0.02
2025-11-21,2025-11-21 04:19:02,1,2025-11-21 04:19:25,23.0,-0.32
2025-11-21,2025-11-21 04:21:43,-1,2025-11-21 04:24:47,184.0,0.35
